icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
a8a083,29.3914,-92.6733,204.3,275.93,0.33,False
396448,42.1776,1.5263,219.86,357.59,0.0,False
c0172e,52.8437,12.5923,215.93,299.86,4.88,False
75045a,3.024,102.6732,198.33,64.17,2.6,False
78023e,36.4415,-122.1033,271.6,114.87,0.0,False
4afb9f,59.6391,17.9173,5.4,11.25,,True
780e95,14.039,100.615,125.9,193.47,-5.2,False
78156d,24.4166,117.6823,176.66,217.07,0.0,False
a69894,40.6608,-72.5083,264.62,48.63,-9.75,False
a2fe3c,33.6454,-84.4152,13.89,87.19,,True
ad2fd0,33.5815,-96.1574,203.84,221.01,-0.33,False
750467,1.6238,103.9148,153.16,315.68,10.73,False
a9704d,40.2798,-73.7507,138.29,19.11,-7.48,False
ac4c44,33.9163,-95.6696,193.79,220.37,-12.03,False
a55e22,32.7164,-111.4639,55.8,325.14,-0.33,False
ac16da,33.7099,-114.1546,197.25,286.83,0.0,False
ad6c38,25.7126,-79.2537,179.7,292.38,-8.13,False
a492ea,35.0802,-106.9359,52.39,277.33,0.0,False
7caefb,-34.8687,138.8769,51.97,158.51,-0.33,False
abefdd,35.6737,-114.8532,182.51,228.08,0.0,False
7c52f9,-34.2784,147.8147,148.31,191.0,-5.2,False
851c64,35.54,139.8024,0.0,149.06,,True
750451,3.5413,103.6363,240.23,54.68,3.9,False
3c70b0,50.5791,11.5201,227.63,222.16,6.5,False
a97075,39.4044,-74.0261,166.39,220.49,0.0,False
75043a,2.8834,101.7619,132.2,320.05,-6.5,False
ab2c72,41.7259,-100.3047,191.57,241.09,0.0,False
a9d376,21.3453,-157.6845,77.09,276.13,0.0,False
a515ad,35.3365,-81.0595,127.42,303.31,13.98,False
abdcbe,42.8756,-89.9356,184.73,261.35,0.0,False
aca309,42.8087,-85.2628,100.86,65.92,-10.4,False
a70812,32.8285,-85.3152,178.87,246.97,0.0,False
a6981a,30.0596,-82.209,246.72,169.79,0.0,False
acb636,32.435,-110.5393,212.62,283.43,0.0,False
a768c2,38.4928,-108.0699,200.17,244.09,0.0,False
3c70c1,42.4144,20.7912,216.18,320.02,0.0,False
a44585,41.9723,-87.8943,7.72,2.81,,True
a515bc,31.0901,-81.9554,140.74,340.57,0.0,False
ac5349,40.4012,-113.2908,184.49,266.64,-0.33,False
a3c2a9,10.6718,-59.6654,230.68,161.4,0.33,False
abe3c8,38.1408,-98.8245,177.11,291.65,0.0,False
ac03e2,33.4326,-111.9981,6.17,0.0,,True
851c86,38.2605,138.8764,252.21,32.17,0.0,False
a14700,42.1956,-92.6216,189.62,260.95,0.0,False
aab0ba,41.1282,-88.67,140.11,26.38,-2.6,False
06e028,38.9949,6.0855,227.25,350.75,0.0,False
06e029,24.8119,56.1474,164.16,342.3,-8.78,False
ad1cde,43.3832,-88.5601,276.14,104.79,0.0,False
75041e,2.8357,101.6358,90.89,146.31,-4.23,False
a55218,33.8168,-107.8669,274.34,100.7,0.33,False
4074e4,14.3366,77.2643,260.12,303.22,-0.33,False
742ac2,29.0093,32.9948,190.33,308.64,0.0,False
4074e2,45.4586,-73.7594,3.86,2.81,,True
4074e3,46.1756,-60.1473,297.04,64.23,-0.33,False
750421,1.9329,103.7922,163.49,9.97,14.96,False
ad6c3b,26.9893,-79.9603,136.69,207.82,-7.8,False
750422,14.3161,80.207,233.07,117.19,0.0,False
750423,12.1663,100.2336,240.37,330.09,0.0,False
a8abe6,37.6406,-110.1028,187.16,323.38,0.0,False
aab396,32.9682,-97.2,155.23,197.35,12.03,False
3474ce,51.4087,12.2367,0.0,357.19,,True
48ada4,59.4169,24.8036,0.0,286.88,,True
780f09,42.5053,141.7434,106.44,345.16,-5.85,False
8403e8,34.5993,135.2952,52.99,359.44,-5.2,False
a00d5b,40.7237,-74.0166,150.88,167.2,-8.13,False
846682,41.9102,140.6104,137.5,87.43,-6.5,False
a742ec,41.0871,-91.7087,274.21,82.13,-4.88,False
a06ded,40.2938,-122.3057,71.88,336.37,0.0,False
502d35,22.6416,88.4404,0.0,275.62,,True
a80287,37.7462,-79.5959,182.52,237.43,0.65,False
89916c,41.7137,32.2467,229.89,257.33,0.0,False
781602,35.7079,140.4164,71.47,329.74,-3.9,False
71c015,38.52,138.7842,257.83,33.28,-0.33,False
c079a1,22.2668,-69.2684,235.99,3.25,0.0,False
a9e5ac,36.2236,-115.1746,49.95,327.62,-0.65,False
040049,41.7984,12.2282,92.12,249.74,12.03,False
06a377,22.6594,88.5482,291.54,100.06,0.0,False
a06dc9,63.7384,-149.2958,134.14,194.89,0.0,False
06a373,22.5649,89.2076,290.14,96.82,0.0,False
4ba9e2,31.6901,74.2434,212.11,321.8,0.0,False
4ba9e1,36.5592,15.9099,243.39,48.26,0.0,False
502d23,58.4069,23.8333,195.2,175.01,-6.83,False
717c74,26.4605,49.7721,171.85,246.35,0.0,False
04004a,43.5896,8.3146,232.05,298.61,-0.33,False
71c001,35.689,139.9001,162.65,299.57,5.85,False
71c007,37.3996,125.3959,168.79,268.6,8.45,False
abc07b,31.0963,-84.9062,232.73,145.54,0.0,False
a6bb2f,30.7149,-97.8022,40.18,108.67,-4.55,False
89914d,24.4206,118.3429,53.61,63.19,-3.58,False
89914f,23.4024,119.5687,79.74,13.05,-0.65,False
7c4dc5,-35.2469,148.6958,86.13,274.11,0.0,False
06a37c,12.8235,81.9162,253.28,275.59,0.0,False
c004e9,42.6257,-116.6084,212.92,331.58,0.0,False
a5c899,32.7331,-117.1876,72.78,286.0,-0.98,False
aa635d,34.0403,-112.3475,121.99,320.13,0.0,False
a55e9f,42.4972,-76.7435,291.73,86.46,-13.33,False
ad0074,48.8105,-111.9799,202.89,265.2,2.6,False
a2b759,37.3653,-121.9257,1.8,47.81,,True
ab4840,38.0401,-75.234,303.57,54.1,0.0,False
04002f,53.3795,19.8048,219.54,348.37,0.0,False
780f3f,55.267,87.5279,247.03,122.5,0.0,False
780f3d,52.8936,13.2535,248.46,224.75,0.0,False
502d3e,25.4518,55.0451,120.61,127.9,-9.75,False
7c67d4,-34.5036,138.3694,38.06,350.67,7.48,False
780f57,23.3054,114.0315,261.26,20.4,0.0,False
abc09e,38.3661,-106.0572,265.01,76.07,-0.33,False
a6c248,36.0553,-86.6905,75.81,18.19,-3.9,False
3c3fa4,51.2924,6.783,10.29,33.75,,True
aa7685,34.8426,-116.3815,188.8,225.11,0.0,False
a6c247,31.7763,-89.3865,212.04,219.29,0.0,False
a29aa5,38.8108,-118.2987,212.74,2.91,0.0,False
899147,24.5139,120.9045,111.32,220.31,0.0,False
780f64,35.7848,140.391,5.92,135.0,,True
851ca8,35.6044,139.9022,83.34,269.65,-4.23,False
0d0771,20.3955,-99.2031,229.81,317.81,6.83,False
899146,23.5609,119.8127,139.42,119.88,-0.33,False
a1ddbb,30.4635,-96.3537,195.22,281.4,0.0,False
a23a09,33.2991,-111.6121,46.23,312.75,-0.33,False
a6e89f,33.1805,-97.1101,144.43,336.27,11.7,False
a23a02,47.0462,-122.922,203.89,186.23,12.35,False
502d68,13.1745,79.3316,205.08,286.62,5.2,False
781652,35.6242,140.4767,87.17,329.5,-4.23,False
89913d,24.1042,120.3084,130.16,230.77,0.0,False
502d5e,58.215,24.3001,209.53,188.33,-0.33,False
75049d,5.9264,115.3444,194.8,70.08,-10.73,False
76e999,1.3529,103.8572,14.4,165.94,,True
a12d67,33.6157,-115.7713,187.88,232.57,-5.2,False
502d5f,60.3251,25.1414,131.86,196.31,12.68,False
a8021b,36.3323,-78.047,280.72,27.5,-9.43,False
8990a5,41.4844,-104.8818,190.42,301.97,0.0,False
7503fb,3.2303,101.6808,180.15,153.0,-9.75,False
8990a8,22.3916,114.0605,157.4,58.91,10.73,False
a5fd2d,31.9377,-97.5394,223.88,17.52,0.33,False
8990a4,38.7371,-101.2549,191.29,283.21,0.0,False
8990a0,43.6718,-79.6232,0.0,227.81,,True
c0540c,36.3954,-116.1305,204.13,131.32,-7.48,False
aba9e7,39.1423,-76.4236,69.92,304.51,0.0,False
ac5fd6,41.9679,-68.9508,312.15,49.88,0.0,False
a3b11e,36.6426,-76.3346,165.61,198.1,0.0,False
a0fa70,38.7952,-85.4878,222.37,5.84,-0.65,False
0d0710,34.8268,-93.0724,225.69,22.94,0.0,False
a29aff,30.0806,-97.6928,70.77,30.11,-3.9,False
a684b5,35.7758,-115.3833,128.25,41.75,0.98,False
8990a9,40.8037,139.9824,226.94,198.23,0.0,False
a85d15,34.1924,-119.1702,55.23,115.37,-0.33,False
ac66d5,35.1764,-89.779,142.63,226.17,-6.18,False
c05403,50.4679,-119.9375,220.46,231.63,0.33,False
01023b,37.7814,22.139,215.02,316.07,0.33,False
a36130,37.0806,-80.1422,165.98,227.01,-0.33,False
86803d,35.1873,135.9275,155.79,257.8,0.33,False
86803a,34.9095,140.0927,129.35,17.35,-6.83,False
8990b5,25.2591,118.2334,157.83,212.76,-1.95,False
a54ad0,37.9767,-88.8328,163.55,42.07,0.0,False
a23a80,32.8283,-117.167,41.21,2.86,2.93,False
86803e,34.8172,139.9444,139.22,23.06,-5.2,False
abdf3f,43.7315,-81.298,190.35,269.54,6.18,False
a24d9f,32.2705,-99.8025,62.93,81.54,0.33,False
71c067,36.0634,126.9677,181.83,5.19,0.0,False
7801b4,26.3015,120.8016,269.3,28.28,0.0,False
010244,29.3952,33.4163,196.85,287.96,0.0,False
7801b5,24.6158,120.6307,164.55,49.44,-4.23,False
34628d,35.8997,-8.4467,260.62,36.73,0.0,False
010245,27.9797,46.1028,305.69,104.22,0.0,False
ac79ef,37.3318,-121.8195,27.27,324.21,-0.33,False
71c063,23.9417,120.0256,204.83,225.92,0.0,False
a98408,22.9141,-72.5436,237.45,304.59,0.0,False
a2a43a,29.1185,-82.7908,222.37,168.12,-0.33,False
7814dd,22.9371,113.9459,167.12,7.61,-10.08,False
ac53b2,38.1819,-87.7553,272.87,92.27,4.23,False
881055,9.8627,100.5967,220.24,181.34,0.0,False
881054,18.7691,98.9673,0.0,90.0,,True
780dff,22.5578,114.008,65.59,73.13,1.3,False
a2679a,33.3068,-111.6534,58.57,135.36,-0.33,False
a79de9,41.0834,-83.4295,216.05,228.19,0.0,False
01025e,34.7817,27.6423,274.54,138.87,-0.33,False
71c090,36.0389,126.8002,196.74,184.95,0.0,False
aa6ed1,43.4825,-80.3385,163.41,28.18,-4.88,False
a73d45,46.4652,-124.7562,241.08,75.16,-4.88,False
a23a4e,32.8135,-97.3807,32.51,94.54,-3.25,False
010263,38.9116,22.6424,256.13,141.2,0.0,False
3951c2,49.3102,-79.2878,228.74,231.3,0.0,False
010265,36.646,24.8728,251.27,142.4,0.0,False
a1e4e9,33.4379,-112.0093,0.0,101.25,,True
010268,29.5988,32.1152,177.01,285.85,-10.08,False
868078,14.787,103.7217,261.48,70.46,0.0,False
7c6868,-37.1815,144.9258,82.77,214.88,-0.65,False
a80dac,27.0894,-79.9385,227.27,161.93,-8.45,False
ac53d5,30.259,-98.0274,146.6,281.74,5.53,False
7801ca,22.3055,113.9179,3.6,70.31,,True
abd336,25.9292,52.9713,211.39,294.13,0.0,False
7503c2,24.1766,120.517,197.49,10.05,-8.78,False
71c034,37.076,127.4038,143.24,284.14,-7.8,False
a8028a,33.5285,-81.4381,199.5,199.74,-0.33,False
aa88d2,39.3762,-79.4657,263.32,126.02,-11.05,False
a61d00,42.2866,-78.4486,205.47,288.39,0.0,False
7503ac,2.7357,101.4363,211.97,299.68,9.43,False
aca3a3,38.2864,-113.4243,197.74,272.53,0.33,False
a2a48f,32.5151,-84.105,81.8,90.72,0.0,False
717c98,25.6541,53.2334,175.93,284.56,0.0,False
ad398c,36.2114,-112.8004,260.07,151.91,-2.93,False
a577d4,28.74,-82.5395,216.82,315.77,6.5,False
71c026,22.6835,120.1363,261.4,8.15,9.43,False
a35a98,42.4051,-78.9952,202.56,275.39,-0.33,False
010204,30.8609,30.5844,209.24,313.51,5.53,False
abc012,41.7149,-87.8691,128.72,216.55,16.91,False
a7e279,39.1689,-81.4752,212.21,195.75,5.2,False
ac53f8,38.8423,-97.5106,271.84,83.48,0.0,False
01022d,47.2757,15.1545,257.53,143.04,0.0,False
a4dd35,36.2667,-120.8253,248.03,130.79,-0.33,False
aca3d1,33.509,-89.1714,166.8,303.94,0.0,False
ac9c6d,36.1165,-115.1983,25.8,336.5,0.65,False
71c056,35.7054,140.8514,117.35,178.24,-2.6,False
868043,35.5485,139.7799,5.66,149.06,,True
040087,26.3382,83.3078,287.35,63.3,-6.83,False
a564ab,33.4368,-111.999,0.0,270.0,,True
a37487,33.2602,-96.2169,43.47,320.28,0.0,False
a4945f,42.4562,-90.2763,188.26,260.56,0.0,False
a3b110,46.7764,-100.7555,7.72,137.81,,True
a3b111,41.8697,-82.299,187.8,104.76,-10.08,False
abc035,28.2997,-81.3454,106.26,23.09,-7.48,False
7503b3,2.6695,102.3884,180.87,242.2,-12.35,False
a0d90c,47.6964,-122.3159,97.75,180.6,-2.93,False
04008b,50.1466,6.0309,149.64,300.36,-7.8,False
a51770,49.597,15.1648,236.07,122.27,16.58,False
ab7067,36.7921,-97.4561,179.02,295.53,0.0,False
a25fca,33.9443,-118.3147,69.43,263.19,-3.9,False
abd1e3,26.0753,-79.8919,97.23,270.0,0.0,False
a146ce,36.9757,-97.4121,199.18,291.99,0.0,False
a801de,28.4886,-88.3054,267.86,113.91,0.0,False
75050a,6.0632,116.099,46.24,20.85,-0.98,False
a1a9f4,41.494,-123.0342,229.5,178.72,-0.33,False
a1f94c,37.6742,-122.1734,63.11,310.7,-3.58,False
a37fb0,30.5676,-89.7579,213.93,53.9,6.18,False
a000a9,33.5181,-79.9597,268.78,19.34,-12.68,False
06a2e7,40.7998,19.8931,217.21,274.35,-0.33,False
485e2d,44.9777,17.9545,228.04,320.49,0.0,False
06a2e0,45.6385,8.7182,4.12,208.12,,True
a146f1,31.3046,-81.1385,287.12,26.61,0.0,False
845dee,33.3082,130.1766,200.13,194.29,0.33,False
a84a55,38.7625,-118.6517,230.55,9.5,0.0,False
40029a,17.384,73.9078,262.52,117.17,-0.33,False
a1e60e,42.2926,-106.5399,182.73,312.95,0.0,False
49e729,43.6788,-79.6008,2.06,64.69,,True
a2195d,31.9466,-107.9251,192.7,281.55,0.0,False
ad7471,41.9121,-73.5843,257.69,103.04,-10.73,False
06a2f5,48.2771,16.2457,227.9,306.74,0.0,False
851120,36.732,140.3474,176.76,189.38,-3.58,False
06a2f3,43.1542,27.769,229.74,293.35,0.33,False
06a2f1,25.3436,53.1321,193.15,284.18,-5.85,False
8464f4,35.5576,139.7877,0.0,59.06,,True
a0d93d,44.9712,-124.8021,253.41,151.77,0.0,False
a17c12,42.2015,-83.2082,69.98,268.74,-2.28,False
48ae06,19.9029,92.7722,259.49,125.23,0.0,False
34764a,40.855,-5.5296,275.2,106.84,-15.28,False
34631a,53.0235,-1.3708,193.45,270.76,0.0,False
06a2ef,46.0413,23.8222,236.13,298.07,-12.03,False
06a2ed,8.2065,78.6784,222.26,134.91,-10.4,False
a84a7b,33.6404,-113.8128,191.22,282.43,7.48,False
ac79a3,35.1677,-83.1921,226.35,340.21,0.0,False
4b8de8,13.2112,80.4438,101.59,119.42,-4.88,False
add790,42.3841,-71.1575,121.11,232.59,6.83,False
346319,56.5693,15.0899,227.39,53.65,0.0,False
7815a7,-37.6495,144.8343,70.13,171.99,-2.93,False
780eae,24.8451,118.5376,115.03,216.82,4.23,False
ad11eb,39.8266,-87.3698,254.89,164.31,0.0,False
a4ca66,33.4374,-111.9978,3.6,0.0,,True
780ec3,22.3277,113.9659,176.24,240.44,-3.9,False
347643,40.3744,-3.4357,101.79,321.57,-5.2,False
502ccf,54.943,25.125,150.33,349.15,12.68,False
ab8f0d,38.0314,-120.6897,225.21,176.6,0.0,False
a2afeb,32.0744,-94.9775,180.0,286.78,-11.38,False
a373b7,29.7861,-96.1022,206.02,281.09,0.0,False
a24ce0,31.9131,-105.5973,216.38,286.15,-0.33,False
a79dfa,40.8417,-81.1788,118.64,4.23,-4.23,False
502ce3,56.3347,22.4045,189.08,67.27,-10.4,False
a43f51,32.5039,-91.6773,184.85,272.39,0.0,False
7c4e44,-34.4338,137.1767,65.24,127.95,2.28,False
a791c0,25.8047,-80.2598,72.63,267.16,-3.58,False
a91ab7,28.3186,-86.1069,275.54,102.95,0.0,False
780ebf,34.4189,127.9571,195.37,228.63,0.0,False
7c4e42,-27.5967,152.246,58.09,112.93,-0.65,False
780ed3,24.5491,118.1437,0.0,50.62,,True
0d05c3,24.0888,-98.7148,209.68,209.71,0.33,False
7c6842,-30.3973,116.6366,186.29,181.42,-2.28,False
76cee2,21.3506,114.0479,262.44,3.82,0.0,False
a4ca6a,46.5828,-124.0935,222.34,75.8,-5.2,False
845daa,33.8106,132.2111,240.82,74.0,10.08,False
a6246e,36.7336,-121.2967,265.83,131.0,5.2,False
a2c9ec,39.5434,-81.5844,194.78,298.73,-0.33,False
c0187a,48.6694,-122.4969,177.77,348.82,-0.65,False
76cee9,15.9759,123.321,247.45,217.23,0.0,False
7c683d,-31.3248,116.3305,196.69,198.77,-10.4,False
a3b186,26.0355,-81.3168,224.34,115.68,-8.45,False
a43f2e,18.4342,-66.1746,92.84,94.13,-5.85,False
ac5fad,45.8405,-117.1857,214.13,264.07,0.0,False
a013e8,38.6337,-76.0921,303.12,37.41,-12.68,False
a99744,33.6451,-84.4393,0.0,81.56,,True
a146f9,37.1315,-112.9044,175.64,236.59,-6.83,False
c052e0,46.8158,-66.3196,264.2,71.85,0.65,False
76ceeb,40.0755,42.9688,235.79,265.62,0.0,False
76ceef,-1.479,104.5521,257.34,339.65,0.0,False
a9973d,33.3215,-83.6116,93.74,319.23,0.0,False
507c59,55.956,49.1459,35.04,319.76,-0.33,False
84c7d2,35.028,135.1163,153.78,257.64,0.65,False
a17c65,33.9369,-118.4264,6.43,174.38,,True
0d05e4,20.5981,-99.3886,212.76,319.61,4.88,False
a44611,39.4216,-81.9944,195.06,288.77,-0.33,False
aabf50,43.8423,-118.2497,237.57,189.1,0.0,False
a73143,34.1317,-117.737,42.34,94.88,-1.95,False
a33964,47.4504,-114.679,257.57,92.98,0.0,False
781666,35.0217,139.9859,136.59,9.32,-6.83,False
c1e8a2,43.6757,-79.6051,2.83,227.81,,True
7c065c,-33.8718,150.9409,61.24,305.43,1.63,False
851186,35.5529,139.7717,7.46,146.25,,True
a5a30a,37.3643,-121.9246,0.0,47.81,,True
a1c03a,38.9375,-77.4574,5.92,19.69,,True
a3c3e0,42.6447,-80.575,212.18,272.64,0.0,False
040106,22.3385,91.1441,290.08,97.54,0.0,False
c05ebb,52.0252,-100.2237,214.42,280.37,0.0,False
a9360e,42.4566,-85.4721,195.54,271.36,0.0,False
502d8d,48.0895,-1.8706,79.01,100.51,-4.88,False
a42020,35.344,-91.6029,187.2,231.81,0.0,False
899121,61.0006,-156.7081,234.88,258.89,0.0,False
a67f81,34.3936,-101.9423,201.15,270.44,0.0,False
c1e8b5,43.6759,-79.6052,2.57,67.5,,True
781672,10.8537,100.0708,240.62,42.83,0.0,False
899137,61.1757,-149.9872,2.83,28.12,,True
ad1da9,37.4354,-122.1332,118.08,22.54,-6.18,False
a8fc06,28.4981,-81.7418,175.41,245.39,9.43,False
899138,25.9027,120.3587,128.29,304.71,-5.53,False
0101bb,29.5044,33.028,202.55,287.74,0.0,False
a240dc,30.2176,-97.659,74.85,355.27,10.08,False
ad6d03,38.5806,-84.3239,184.36,257.59,0.0,False
899134,35.1873,141.7542,307.4,65.79,0.33,False
aa630b,-11.3777,-77.8935,235.45,155.06,0.0,False
c078bf,36.5048,-114.0577,247.38,23.79,0.33,False
ac541b,38.5047,-105.27,182.85,257.49,0.0,False
750582,5.7141,116.0236,131.04,122.01,13.33,False
a623ca,57.5669,-172.6452,236.54,67.9,0.0,False
750584,3.017,100.893,163.84,120.99,-4.88,False
a78c43,40.9996,-85.9014,283.26,107.55,0.0,False
aac4c4,40.7132,-97.4774,179.61,249.02,0.0,False
a78c44,30.5014,-102.5371,117.81,269.75,-3.58,False
c05edb,43.6681,-79.6165,0.06,45.0,,True
ac04c5,42.8245,-111.6936,193.0,281.22,0.33,False
ac04c3,40.976,-98.4734,285.67,86.08,-10.08,False
ac04c2,35.3287,-115.3137,195.82,226.92,-0.33,False
c05ed0,43.6898,-79.6296,0.06,135.0,,True
781696,56.1611,19.5103,250.12,214.02,-0.33,False
a120f3,44.1784,-100.2734,196.81,261.13,0.0,False
ac5442,39.3425,-90.0331,185.29,309.48,0.0,False
aa26c8,33.9174,-109.8116,270.23,72.15,5.53,False
4075c1,39.8133,-86.4401,298.52,88.22,0.33,False
a67f8a,33.9461,-118.4079,0.0,104.06,,True
424239,37.7629,138.5536,283.06,66.09,0.33,False
ac4107,34.5173,-99.8769,283.92,116.01,0.0,False
ac04d3,34.0336,-118.6728,120.67,110.98,-4.55,False
abf7e9,32.703,-86.6293,100.77,314.38,0.33,False
750585,1.3416,103.9874,6.69,202.5,,True
863188,35.8205,137.6194,196.37,212.48,-4.23,False
750586,3.0359,101.6439,132.95,317.98,-0.65,False
ad8766,30.6889,-99.5345,208.87,283.97,0.0,False
a13501,36.0806,-115.1364,0.0,45.0,,True
ad8769,33.1028,-111.4785,238.84,103.2,8.13,False
75054e,1.625,103.503,60.6,52.94,0.65,False
4ba9c5,41.1358,28.7303,87.98,359.33,-4.88,False
c0407b,44.078,-74.028,229.18,158.68,4.55,False
c0407c,37.4779,-85.7409,216.72,206.81,0.0,False
a85185,33.964,-114.4583,191.49,281.31,0.0,False
a85188,39.4093,-84.4456,178.84,340.16,-9.1,False
a67f2d,33.1273,-111.5701,46.04,140.44,0.33,False
a50ff5,33.9655,-114.019,270.43,106.13,0.0,False
ac04f5,33.2638,-111.6649,122.4,333.54,-2.6,False
ac9abc,40.2581,-80.4668,261.63,140.43,0.0,False
46bc54,36.9299,25.0413,139.84,137.68,-8.78,False
a4f6d4,32.4745,-96.744,57.29,355.36,0.0,False
06a2b5,40.8275,-70.5135,311.77,82.61,0.0,False
06a2b6,47.3026,18.0509,225.05,295.45,0.0,False
3461cb,37.0313,-7.3116,259.99,42.43,0.0,False
06a2b1,44.7148,20.3974,221.32,320.09,0.0,False
06a2b2,-37.6772,144.8437,5.4,354.38,,True
a54c33,40.4858,-88.9214,32.59,348.16,5.53,False
06a2b0,47.4232,-63.6625,281.12,77.74,0.0,False
ab214d,44.949,-93.7526,160.51,270.37,17.56,False
c078c2,45.366,-71.6106,239.95,81.24,6.83,False
a921eb,37.5129,-104.4107,292.03,126.04,-0.65,False
abe4db,31.947,-107.0624,193.31,280.89,0.0,False
a9848a,39.1078,-109.8241,283.43,55.13,-0.33,False
ad6113,30.5197,-81.7563,244.07,354.19,0.0,False
a7ef08,39.4981,-79.2882,239.74,128.64,-11.05,False
a56661,29.9524,-90.472,129.73,111.89,-9.43,False
c078b2,41.148,-82.4311,220.3,220.83,0.0,False
a55f6c,41.873,-89.4894,157.23,262.48,-0.33,False
a55333,41.8632,-87.6701,0.0,0.0,0.0,False
750548,-5.1,106.6947,231.03,160.76,0.0,False
750541,13.242,98.6581,244.13,332.52,0.0,False
750544,13.4659,100.7469,137.91,35.59,0.0,False
39ae97,34.8316,-6.8167,233.59,25.15,0.0,False
7c68b9,-27.9394,152.607,221.9,58.56,-11.7,False
a8d5bd,32.8189,-96.1226,247.71,83.08,7.8,False
7c68b4,-34.9813,140.994,245.91,90.24,2.6,False
a6d234,48.3683,-82.246,222.93,296.45,0.0,False
7504a6,2.0485,102.4307,46.35,2.54,-5.85,False
abd010,34.1195,-117.3185,151.78,251.63,-7.8,False
7c68ae,-27.1042,153.1136,138.16,96.2,-6.18,False
7c0831,-27.5717,153.0048,2.83,50.62,,True
abdc56,38.592,-106.2986,267.94,69.55,0.33,False
a67b81,37.0732,-119.3571,252.29,68.09,0.0,False
7c68a8,-27.3843,153.1288,66.95,206.96,-0.33,False
503f12,54.6381,25.281,8.23,90.0,,True
7c68a5,-33.5569,151.2032,219.88,182.55,0.0,False
4b8e46,40.9014,29.4487,130.72,154.85,12.68,False
781719,25.5827,119.3341,235.79,17.13,0.0,False
781717,55.8014,21.6853,247.88,221.3,-1.3,False
a8bbbc,33.4376,-111.9947,0.0,104.06,,True
a6cb48,19.7899,-67.5401,236.77,308.74,5.85,False
ac1698,30.3525,-97.849,145.28,258.77,-0.65,False
84b75d,32.8174,133.0755,288.85,47.96,-4.88,False
7c68b1,-38.0278,148.455,251.38,2.93,0.0,False
71ba18,37.326,126.3683,214.04,121.44,8.45,False
aa735a,33.8504,-118.3257,137.83,263.14,16.91,False
4ba8f3,40.2589,29.7729,137.69,260.54,-6.83,False
c001da,51.0984,-114.012,0.0,132.19,,True
c06486,51.6046,-103.9752,183.18,288.84,0.0,False
add3bc,43.3748,-80.8312,220.01,105.04,-10.4,False
a7a2d9,40.3959,-104.3998,54.66,54.96,0.33,False
ad83f3,44.3313,-98.3035,246.5,51.7,-7.48,False
86e40e,32.5222,138.1586,197.6,230.18,-0.33,False
a44262,42.0952,-120.3631,222.26,344.84,0.0,False
a99ed2,39.1111,-76.5696,241.39,79.94,8.78,False
a45592,26.0765,-80.083,71.0,270.42,-3.58,False
7c68a2,-25.1544,152.1517,188.66,319.53,-4.88,False
7c68a1,-25.9276,151.6733,246.25,138.05,0.0,False
ad70ba,35.2396,-85.5091,152.84,313.36,0.0,False
86dd2a,33.3867,133.9087,330.85,82.76,0.33,False
abdc78,40.0377,-100.9116,276.94,87.98,0.0,False
abdc91,33.5821,-93.0648,240.96,30.4,0.33,False
abdc92,33.7843,-92.8478,196.59,31.74,-7.8,False
a45586,38.3078,-77.0788,296.23,38.44,0.0,False
c05d7b,36.6218,-103.1728,229.21,13.63,0.33,False
8511ca,34.6762,139.3689,191.82,70.74,-6.5,False
0d09a5,19.4386,-99.0653,24.18,56.25,,True
a885f4,30.6514,-99.264,202.13,284.14,0.0,False
4ba8d9,40.165,29.667,211.64,171.61,11.38,False
aa600a,28.2723,-81.2103,107.21,251.83,-7.15,False
a81e38,35.0463,-106.7575,198.87,266.89,-0.33,False
a25d36,37.2992,-121.4516,173.28,317.17,-6.83,False
a3cbe9,34.7557,-82.9174,214.24,345.4,0.0,False
a0baa1,36.8671,-121.9292,177.72,347.29,-9.43,False
a81e2a,33.6872,-112.0732,9.39,260.54,-1.3,False
407faf,46.8966,-7.1975,229.96,14.38,0.0,False
a68e4c,34.0563,-115.9679,264.1,114.27,0.0,False
c04a15,50.0982,-97.0754,127.4,184.17,-5.53,False
aa998e,34.6618,-118.153,231.24,128.04,-7.8,False
a06aba,39.9617,-84.1202,159.88,265.94,6.83,False
a3e5fa,38.6901,-81.934,268.94,131.59,-5.2,False
aa9990,28.1384,-97.4362,144.09,163.83,-6.83,False
76bd43,35.4266,139.8019,180.65,248.62,8.13,False
a15778,41.9658,-87.8702,56.08,268.95,-3.25,False
76bd45,1.0705,104.4053,178.64,158.01,3.9,False
781750,2.8251,113.5227,237.54,215.48,0.0,False
76bd48,-6.7639,108.3086,250.39,148.96,0.33,False
a3970f,40.3082,-84.3628,185.78,288.23,0.0,False
ac50fa,45.0683,-61.4605,291.62,66.28,0.0,False
a9450d,27.0898,-84.9491,275.54,20.09,-0.33,False
ad237c,35.8029,-108.5265,275.44,120.78,-0.33,False
78041b,24.304,120.4355,204.48,226.22,0.0,False
add3d9,38.9325,-105.4253,180.82,249.86,-0.33,False
a1442f,36.2606,-105.5689,288.6,108.5,-0.33,False
a0e7f4,36.1176,-95.2656,238.88,28.0,0.0,False
a214b3,40.7768,-100.7152,183.08,257.17,-5.53,False
a071c8,40.7858,-111.9785,0.06,343.12,,True
a071c2,33.6314,-84.2591,86.46,271.7,-0.65,False
