icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
a3b110,46.7764,-100.7555,7.72,137.81,,True
a3b111,41.8776,-82.3384,189.55,104.94,-10.4,False
abc035,28.2838,-81.3548,109.51,38.32,-8.13,False
7503b3,2.6824,102.4129,180.64,242.34,-9.1,False
a0d90c,47.712,-122.3156,96.73,180.91,0.0,False
04008b,50.1345,6.0629,149.46,300.63,-7.8,False
a51770,49.6177,15.1142,237.92,122.28,17.88,False
ab7067,36.7797,-97.4236,176.26,295.59,0.0,False
a25fca,33.9457,-118.3012,72.04,263.03,-3.9,False
abd1e3,26.0752,-79.8739,107.01,270.55,0.0,False
a146ce,36.9635,-97.3747,199.37,292.13,0.0,False
a801de,28.4886,-88.3054,267.86,113.91,0.0,False
75050a,6.0632,116.099,46.24,20.85,-0.98,False
a1a9f4,41.5322,-123.0354,230.03,178.59,0.33,False
a1f94c,37.6677,-122.1637,63.56,309.75,-3.58,False
a37fb0,30.5473,-89.7907,212.3,54.27,9.43,False
a000a9,33.4753,-79.9777,273.66,19.32,-12.68,False
06a2e7,40.7972,19.9389,217.21,274.35,-0.33,False
485e2d,44.9494,17.9874,228.11,320.67,0.33,False
06a2e0,45.639,8.7188,3.6,258.75,,True
a146f1,31.2643,-81.162,287.12,26.61,0.0,False
845dee,33.3429,130.1963,191.95,212.41,0.33,False
a84a55,38.748,-118.6548,230.55,9.5,0.0,False
40029a,17.4003,73.8746,262.52,117.17,0.0,False
a1e60e,42.2722,-106.5104,182.73,312.95,-0.33,False
49e729,43.6789,-79.6006,2.06,230.62,,True
a2195d,31.9405,-107.8899,193.11,281.37,0.0,False
ad7471,41.9217,-73.6394,258.43,103.23,-8.13,False
06a2f5,48.2549,16.2901,227.8,306.92,0.0,False
851120,36.7596,140.3541,174.37,192.44,-5.85,False
06a2f1,25.3436,53.1321,193.15,284.18,-5.85,False
8464f4,35.5576,139.7877,0.0,59.06,,True
a0d93d,45.007,-124.8293,252.96,151.72,-0.33,False
a17c12,42.2018,-83.1926,72.05,268.36,-3.9,False
48ae06,19.9518,92.699,261.05,125.13,-0.33,False
34764a,40.8681,-5.5866,274.07,106.8,-17.56,False
34631a,53.0231,-1.3184,193.45,270.76,0.0,False
06a2ef,46.0261,23.8729,236.37,298.18,-12.03,False
06a2ed,8.2065,78.6784,222.26,134.91,-10.4,False
a84a7b,33.6338,-113.7773,192.34,282.51,7.48,False
ac79a3,35.1332,-83.177,226.18,340.33,0.33,False
4b8de8,13.2146,80.4274,103.62,77.96,-4.88,False
add790,42.3959,-71.1365,117.4,233.73,1.3,False
346319,56.5473,15.0358,227.7,53.54,0.0,False
7815a7,-37.6382,144.8321,71.23,171.69,-3.58,False
780eae,24.8593,118.5493,101.97,217.62,4.55,False
ad11eb,39.8668,-87.3843,254.57,165.01,0.33,False
a4ca66,33.437,-111.9979,0.0,0.0,,True
780ec3,22.3377,113.9931,180.74,260.0,-2.93,False
347643,40.362,-3.4226,99.72,320.23,-6.18,False
502ccf,54.919,25.133,148.21,349.2,11.38,False
ab8f0d,38.0673,-120.6923,225.69,176.73,0.0,False
a2afeb,32.0657,-94.9446,182.23,287.41,-3.25,False
a373b7,29.7797,-96.0655,206.12,281.23,0.0,False
a24ce0,31.9034,-105.5581,216.23,286.02,0.0,False
a79dfa,40.8251,-81.1804,118.68,4.47,-0.33,False
502ce3,56.3227,22.3531,192.32,67.34,-8.45,False
a43f51,32.5026,-91.642,184.35,272.56,0.0,False
7c4e44,-34.4338,137.1767,65.24,127.95,2.28,False
a791c0,25.8047,-80.2598,72.63,267.16,-3.58,False
a91ab7,28.3284,-86.1553,275.43,102.84,0.0,False
780ebf,34.4189,127.9571,195.37,228.63,0.0,False
7c4e42,-27.5967,152.246,59.14,115.23,1.3,False
780ed3,24.5491,118.1437,0.0,50.62,,True
0d05c3,24.0888,-98.7148,209.68,209.71,0.33,False
7c6842,-30.3669,116.6374,187.3,181.26,0.0,False
76cee2,21.3012,114.0444,262.44,3.82,0.0,False
a4ca6a,46.5739,-124.1447,222.34,75.8,-5.2,False
845daa,33.8007,132.1698,236.44,74.09,7.8,False
a6246e,36.7619,-121.3371,265.5,130.91,6.18,False
a2c9ec,39.5284,-81.5491,194.78,298.73,-0.33,False
c0187a,48.6405,-122.4883,187.25,348.75,-3.25,False
76cee9,16.0065,123.3451,247.45,217.23,0.0,False
7c683d,-31.2943,116.3425,196.85,198.91,-11.7,False
a3b186,26.0513,-81.3531,229.18,115.53,-9.1,False
a43f2e,18.4357,-66.1902,91.52,100.36,-4.23,False
ac5fad,45.844,-117.1364,214.07,264.21,0.0,False
a013e8,38.5941,-76.1305,302.5,37.26,-7.15,False
a99744,33.6451,-84.4393,0.0,81.56,,True
a146f9,37.1465,-112.8759,170.23,236.84,-8.78,False
c052e0,46.8024,-66.379,264.2,71.85,0.65,False
76ceeb,40.1162,43.671,236.7,268.75,0.0,False
76ceef,-1.479,104.5521,257.34,339.65,0.0,False
a9973d,33.3101,-83.5998,94.47,319.2,0.0,False
507c59,55.9514,49.1521,35.24,326.31,-0.65,False
84c7d2,35.028,135.1163,152.28,257.51,3.25,False
a17c65,33.9369,-118.4264,6.43,174.38,,True
0d05e4,20.5981,-99.3886,212.76,319.61,4.88,False
a44611,39.4116,-81.9568,195.39,289.06,0.33,False
aabf50,43.8693,-118.2438,237.49,188.97,-0.33,False
a73143,34.1322,-117.7441,38.71,94.57,-0.98,False
a33964,47.4525,-114.7369,257.11,93.21,-0.33,False
781666,35.0001,139.9782,143.75,23.63,-4.88,False
c1e8a0,43.676,-79.6049,1.54,132.19,,True
c1e8a2,43.6757,-79.6051,2.83,227.81,,True
7c065c,-33.8776,150.9509,59.36,303.69,-2.28,False
851186,35.5533,139.7706,5.92,61.88,,True
a5a30a,37.3643,-121.9246,0.0,47.81,,True
a1c03a,38.9366,-77.4577,5.66,50.62,,True
a3c3e0,42.6431,-80.5288,212.74,272.91,0.0,False
040106,22.3442,91.0971,290.02,97.44,0.0,False
c05ebb,52.0178,-100.1589,215.02,280.48,0.0,False
a9360e,42.4559,-85.4301,195.56,271.51,-0.33,False
502d8d,48.0916,-1.8875,80.71,101.02,-2.6,False
a42020,35.3628,-91.5737,187.93,231.78,-0.33,False
899121,61.0006,-156.7081,234.88,258.89,0.0,False
a67f81,34.3934,-101.9019,201.15,270.44,0.0,False
c1e8b5,43.6759,-79.6052,2.57,67.5,,True
781672,10.8244,100.0435,240.3,42.57,0.0,False
899137,61.1753,-149.9876,1.29,28.12,,True
ad1da9,37.4176,-122.1429,121.5,27.76,-5.53,False
a8fc06,28.5102,-81.7119,171.5,245.36,9.75,False
899138,25.9027,120.3587,128.29,304.71,-5.53,False
0101bb,29.4944,33.0637,202.55,287.74,0.0,False
a240dc,30.2051,-97.658,74.12,358.01,14.31,False
ad6d03,38.5871,-84.2865,184.47,257.44,0.33,False
899134,35.167,141.6991,308.76,65.7,-0.65,False
aa630b,-11.3165,-77.9224,235.45,155.06,0.0,False
c078bf,36.4682,-114.0776,247.38,23.79,0.0,False
ac541b,38.5112,-105.233,182.85,257.49,0.0,False
750582,5.725,116.0056,124.87,119.63,12.68,False
a623ca,57.5529,-172.7095,236.82,68.06,0.0,False
750584,3.0329,100.8662,169.05,126.84,-9.1,False
a78c43,41.0136,-85.9602,283.11,107.45,0.0,False
aac4c4,40.7235,-97.4419,179.25,249.33,0.65,False
a78c44,30.5015,-102.5148,117.29,269.75,-3.58,False
75056f,2.8424,101.6314,92.18,145.69,-2.6,False
c05edb,43.6681,-79.6165,0.06,45.0,,True
ac04c5,42.818,-111.6493,192.6,281.4,0.0,False
ac04c3,40.973,-98.5321,278.45,86.08,-9.75,False
ac04c2,35.3502,-115.2857,196.17,226.81,0.0,False
c05ed0,43.6897,-79.6296,0.06,135.0,,True
781696,56.1942,19.5503,249.41,213.99,0.0,False
a120f3,44.1833,-100.2311,197.14,260.54,0.0,False
ac5442,39.3237,-90.0038,186.01,309.5,0.0,False
aa26c8,33.9174,-109.8116,270.23,72.15,5.53,False
4075c1,39.8119,-86.5034,298.49,88.42,-0.33,False
a67f8a,33.9461,-118.4079,0.0,104.06,,True
424239,37.7443,138.5007,284.0,66.17,-0.33,False
ac4107,34.5378,-99.9276,283.92,116.01,0.0,False
ac04d3,34.0416,-118.694,120.59,115.25,0.0,False
abf7e9,32.691,-86.6148,100.77,314.38,0.33,False
750585,1.3416,103.9874,6.69,202.5,,True
863188,35.8471,137.6402,193.65,212.63,-3.9,False
750586,3.0203,101.658,129.57,316.93,0.65,False
ad8766,30.6808,-99.4973,208.99,284.1,0.0,False
a13501,36.0806,-115.1365,0.0,45.0,,True
ad8769,33.1116,-111.523,235.21,103.28,11.38,False
75054e,1.625,103.503,60.6,52.94,0.65,False
4ba9c5,41.1358,28.7303,89.01,359.01,-4.88,False
c0407b,44.1124,-74.0466,229.66,158.72,3.9,False
c0407c,37.5084,-85.7215,216.5,206.99,0.0,False
a85185,33.9579,-114.4222,191.49,281.31,0.0,False
a85188,39.3815,-84.4326,183.89,340.04,-9.43,False
a67f2d,33.1338,-111.5749,45.51,169.58,-0.33,False
a50ff5,33.9781,-114.0715,270.29,106.02,0.0,False
ac04f5,33.2459,-111.6542,125.16,333.12,-6.18,False
ac9abc,40.2909,-80.5023,261.56,140.27,0.0,False
46bc54,36.9299,25.0413,139.84,137.68,-8.78,False
a4f6d4,32.4654,-96.7432,57.25,355.88,0.0,False
06a2b5,40.821,-70.5805,311.77,82.61,-0.65,False
06a2b6,47.2866,18.1002,224.58,295.51,0.0,False
3461cb,36.9994,-7.3479,259.99,42.43,0.0,False
06a2b1,44.6866,20.4304,221.32,320.09,0.0,False
06a2b2,-37.6782,144.8435,5.4,47.81,,True
a54c33,40.4858,-88.9214,32.59,348.16,5.53,False
06a2b0,47.4213,-63.6756,281.01,77.85,-0.33,False
ab214d,44.9489,-93.716,160.0,270.37,19.83,False
c078c2,45.3604,-71.6641,237.77,81.41,8.45,False
a921eb,37.5409,-104.4592,291.31,126.02,0.65,False
abe4db,31.9414,-107.0283,193.31,280.89,0.33,False
a9848a,39.0825,-109.8728,284.08,56.6,0.65,False
ad6113,30.4799,-81.7524,245.14,355.43,0.0,False
a7ef08,39.5224,-79.3275,241.59,128.6,-12.03,False
a56661,29.9603,-90.4949,132.31,111.68,-8.78,False
c078b2,41.1732,-82.3976,216.67,229.24,0.0,False
a55f6c,41.8764,-89.4546,157.74,262.5,0.0,False
a55333,41.8632,-87.6701,0.0,0.0,0.0,False
750548,-5.0652,106.6825,231.03,160.76,0.0,False
750541,13.242,98.6581,244.13,332.52,0.0,False
750544,13.4479,100.7339,137.01,35.06,-3.58,False
39ae97,34.7978,-6.836,233.12,25.21,0.0,False
7c68b9,-27.96,152.5738,223.84,50.97,-11.7,False
a8d5bd,32.8142,-96.1688,232.17,115.6,10.4,False
7c68b4,-34.9813,140.994,245.91,90.24,2.6,False
a6d234,48.3316,-82.1358,223.16,296.57,0.0,False
7504a6,2.0485,102.4307,46.35,2.54,-5.85,False
abd010,34.1274,-117.2902,152.92,251.57,-8.13,False
7c68ae,-27.1,153.0888,141.51,103.03,-6.5,False
7c0831,-27.5717,153.0048,2.83,50.62,,True
abdc56,38.5768,-106.3511,268.24,69.69,0.0,False
a67b81,37.0579,-119.4044,252.29,68.09,0.0,False
7c68a8,-27.3843,153.1288,66.95,206.96,-0.33,False
503f12,54.6389,25.2802,6.69,174.38,,True
7c68a5,-33.5218,151.205,219.88,182.55,-0.33,False
4b8e46,40.9193,29.4336,128.97,129.66,11.7,False
781719,25.5827,119.3341,235.79,17.13,0.0,False
781717,55.8014,21.6853,247.88,221.3,-1.3,False
a8bbbc,33.4376,-111.9948,0.0,104.06,,True
a6cb48,19.7657,-67.5085,237.42,308.93,6.5,False
ac1698,30.3573,-97.8222,145.19,257.93,5.85,False
84b75d,32.8174,133.0755,288.85,47.96,-4.88,False
7c68b1,-38.065,148.4526,251.38,2.93,-0.33,False
71ba18,37.3394,126.3408,212.19,121.42,10.08,False
aa735a,33.8532,-118.3001,128.27,262.16,13.33,False
4ba8f3,40.267,29.801,136.66,243.63,-7.15,False
c001da,51.0984,-114.012,0.0,132.19,,True
c06486,51.5951,-103.9306,182.7,288.89,0.0,False
add3bc,43.3841,-80.8787,223.25,105.09,-10.73,False
a7a2d9,40.3891,-104.4057,49.05,9.66,0.0,False
ad83f3,44.3069,-98.3469,248.52,52.06,-8.78,False
86e40e,32.5222,138.1586,197.6,230.18,-0.33,False
a44262,42.0952,-120.3631,222.26,344.84,0.0,False
a99ed2,39.1042,-76.6185,235.91,79.57,6.83,False
a45592,26.0764,-80.0706,72.03,270.82,-3.9,False
7c68a2,-25.177,152.1729,189.38,319.52,-5.2,False
7c68a1,-25.8975,151.6433,246.25,138.05,0.0,False
ad70ba,35.2227,-85.4874,151.0,313.76,-0.33,False
86dd2a,33.3867,133.9087,328.5,82.44,0.0,False
abdc78,40.0359,-100.9763,276.43,87.97,0.0,False
abdc91,33.5499,-93.0873,240.7,30.29,-0.33,False
abdc92,33.7843,-92.8478,196.59,31.74,-7.8,False
a45586,38.2701,-77.1168,295.91,38.36,0.0,False
c05d7b,36.5863,-103.1835,230.33,13.69,0.0,False
8511ca,34.6692,139.3305,201.69,91.02,-7.48,False
0d09a5,19.4386,-99.0653,24.18,56.25,,True
a885f4,30.6435,-99.2279,202.63,284.11,0.0,False
4ba8d9,40.1983,29.6606,210.04,171.69,11.7,False
aa600a,28.2854,-81.1918,110.87,212.88,-10.08,False
a81e38,35.0481,-106.7182,198.87,266.89,0.0,False
a25d36,37.2785,-121.4275,175.78,316.78,-13.98,False
a3cbe9,34.7218,-82.9067,213.74,345.36,-0.33,False
a0baa1,36.839,-121.9213,177.61,347.45,-9.75,False
a81e2a,33.6872,-112.0732,9.39,260.54,-1.3,False
407faf,46.8604,-7.211,229.96,14.38,0.0,False
a68e4c,34.0739,-116.015,264.57,114.22,0.33,False
c04a15,50.1184,-97.0732,127.92,184.15,-5.53,False
aa998e,34.6842,-118.1878,231.64,127.96,-7.8,False
a06aba,39.9635,-84.087,158.34,265.9,8.13,False
a3e5fa,38.7183,-81.9747,267.91,131.34,-4.55,False
aa9990,28.1599,-97.4432,144.24,165.96,-6.5,False
76bd43,35.437,139.8348,179.13,248.96,7.48,False
a15778,41.9658,-87.8584,55.58,268.41,-1.95,False
76bd45,1.1055,104.3912,170.52,157.85,2.6,False
781750,2.8251,113.5227,237.54,215.48,0.0,False
76bd48,-6.7315,108.2894,250.96,150.12,0.0,False
a3970f,40.2988,-84.3255,185.78,288.23,-0.33,False
ac50fa,45.0483,-61.5247,291.83,66.19,-0.33,False
a9450d,27.0472,-84.9665,275.71,20.19,0.0,False
ad237c,35.826,-108.5743,275.62,120.63,-0.33,False
78041b,24.3281,120.463,204.11,226.12,0.0,False
add3d9,38.9426,-105.3901,178.71,249.79,0.0,False
a1442f,36.2753,-105.6236,288.43,108.4,0.0,False
a0e7f4,36.0835,-95.2879,239.79,27.88,-0.33,False
a214b3,40.7768,-100.7152,183.08,257.17,-5.53,False
a071c8,40.7858,-111.9785,0.06,343.12,,True
a071c2,33.6299,-84.2428,82.39,285.95,0.65,False
a8d5a0,33.9593,-118.1669,117.09,263.19,-5.85,False
a39723,40.9493,-73.6517,184.15,330.0,10.4,False
71ba15,35.5419,140.8602,93.64,188.53,-3.25,False
a83876,30.8909,-82.2621,194.13,192.08,0.0,False
4caeba,45.284,51.4314,216.35,184.91,1.3,False
a03765,40.6506,-73.821,78.16,292.85,5.85,False
78042d,25.489,119.2235,220.96,17.34,0.0,False
ad105b,33.8668,-117.5666,60.84,131.92,0.0,False
c00dea,44.2097,-78.7786,179.32,70.21,0.0,False
aa7315,42.9559,-90.7476,189.31,265.79,0.0,False
7c4ec7,-32.1207,115.8737,46.25,244.29,-0.33,False
71ba00,37.0347,127.6312,125.65,334.8,-9.1,False
7c68c9,-25.3185,152.3345,225.58,324.28,1.95,False
347296,9.1598,-64.5755,243.21,42.6,0.0,False
c00dce,33.7703,-112.0738,177.52,19.64,12.68,False
a81205,39.1752,-120.924,238.75,34.82,3.9,False
a01112,41.7696,-112.9324,197.12,240.96,0.0,False
a68e7c,36.869,-91.6034,176.01,278.91,0.0,False
84b750,35.5583,139.7846,1.54,239.06,,True
aab09a,35.5608,-90.0494,187.51,243.79,0.0,False
7c4351,-37.9174,144.7837,49.4,351.62,-0.65,False
a18ada,36.0287,-105.2643,270.08,61.19,0.33,False
a214de,35.3709,-95.0002,213.71,40.9,-5.85,False
a4b7d7,36.3623,-119.0696,216.45,167.65,0.0,False
a1e1b1,32.6263,-119.7692,271.95,56.34,-15.28,False
ab9f38,28.8031,-81.5535,174.38,132.73,-2.6,False
aa7ebc,39.84,-89.6686,282.44,90.52,0.0,False
adc171,44.8489,-100.7739,111.01,292.05,-6.18,False
86dd90,35.5501,139.7787,4.12,157.5,,True
a24a52,30.0064,-89.5072,145.0,274.48,-11.38,False
8991d4,24.5417,120.4585,221.5,194.94,9.75,False
ab4fd4,42.3327,-70.1687,308.1,61.04,0.0,False
a1eddd,39.1662,-76.5484,55.11,272.68,-2.28,False
aa7ec2,43.3682,-97.1725,184.7,270.64,0.33,False
a1314e,31.6829,-93.8405,194.05,286.32,0.0,False
7cf3a5,-33.9314,151.179,3.86,227.81,,True
a24a3a,34.6937,-116.7497,141.45,246.42,-5.53,False
a3cd58,37.8203,-78.984,173.58,232.59,0.33,False
a2644a,40.8035,-111.9782,11.32,8.44,,True
406d1a,47.8976,-0.7489,224.82,347.71,0.0,False
a4da13,40.7002,-73.6883,77.0,257.26,0.65,False
39bda6,49.0129,2.5162,,84.38,,True
ab0971,32.241,-104.5952,195.75,282.14,0.0,False
aae960,30.0578,-97.751,182.98,210.96,-11.05,False
7802e1,24.8925,118.285,171.5,19.63,1.63,False
aabc11,40.1045,-82.8746,127.94,96.7,0.33,False
a24a0a,49.3624,-108.8798,209.61,244.25,0.0,False
3c8260,48.6871,9.1997,2.31,233.44,,True
a36a13,40.771,-73.8627,0.0,309.38,,True
a14452,39.9671,-105.782,170.89,253.2,-0.33,False
a9327a,18.4337,-66.0402,65.34,90.45,-3.9,False
8991b8,11.1931,121.2634,238.63,169.44,0.0,False
abb9df,41.359,-106.9951,267.33,132.19,0.0,False
a837a6,41.9659,-87.7479,78.2,270.0,-3.58,False
ac89f7,42.3681,-71.0178,0.0,239.06,,True
c05d08,43.4758,-80.742,131.66,254.82,0.0,False
8991b0,34.2053,139.7721,277.04,51.94,-13.0,False
a1311e,34.5311,-118.5603,225.33,149.4,-0.33,False
c00da8,32.3609,-111.0734,215.58,333.8,0.0,False
8991aa,35.5486,139.7733,3.86,165.94,,True
7c4329,-32.0402,119.4509,253.47,94.77,0.33,False
a68dd1,34.6356,-88.4735,196.48,33.36,5.2,False
ab8c37,30.1058,-89.9172,204.36,297.92,0.0,False
ac76ae,30.0598,-110.9073,214.76,302.78,0.0,False
8991ab,16.9894,120.7489,245.02,349.96,4.23,False
485b43,33.593,-84.5679,132.02,229.11,15.28,False
a837a3,32.7707,-116.0415,176.66,264.82,-11.05,False
7c4394,-37.9013,144.7739,37.21,264.45,-2.93,False
ad1c16,33.7181,-84.584,127.94,353.3,10.08,False
a37d8a,40.7938,-111.9816,0.51,25.31,,True
ad1c11,36.8817,-97.6121,180.95,294.52,0.0,False
406d7b,49.1538,12.8539,228.79,293.45,0.33,False
40745e,46.2503,-11.4598,281.61,52.8,0.33,False
a441c9,38.656,-77.4199,179.22,221.97,-0.33,False
aa739d,35.1529,-100.1538,190.36,320.37,0.0,False
abef54,39.8944,-75.127,67.27,254.48,-3.25,False
a4077d,34.7905,-98.8985,254.04,159.99,0.33,False
aa739e,34.7609,-79.3988,280.93,25.96,0.0,False
aac337,32.9268,-96.4186,215.91,112.41,11.05,False
adcca5,31.4296,-89.8425,188.65,231.76,-7.15,False
a24a65,33.2659,-112.6402,47.47,4.35,0.0,False
7504c9,1.4687,103.5103,60.87,249.73,2.28,False
c80493,-43.4889,172.5052,32.22,128.52,-2.93,False
c1e5da,49.1936,-123.1657,7.46,278.44,,True
acfc26,22.9422,84.501,286.18,93.92,0.0,False
adcca6,34.8375,-80.936,188.2,206.99,4.88,False
7504c3,14.3476,120.6138,95.26,87.52,0.0,False
c1e5dd,45.457,-73.7454,8.23,239.06,,True
acc6ce,34.3381,-118.9685,195.14,144.55,-9.43,False
3b25ff,48.7381,2.3871,5.66,129.38,,True
a52736,12.7459,-62.5101,254.36,141.32,0.0,False
ac0f6c,38.4488,-94.419,282.87,74.17,0.0,False
86dd6e,35.5483,139.7813,0.0,337.5,,True
c1e5e1,49.1944,-123.1836,5.66,0.0,,True
a4076a,40.7888,-86.321,169.36,341.95,-13.0,False
7c436c,-38.4003,145.5902,56.61,358.44,0.0,False
7504aa,2.2452,101.8956,179.61,290.98,-8.78,False
ad2f75,36.1214,-114.7591,175.15,121.92,6.83,False
a81289,33.1563,-117.1054,44.19,257.91,-3.25,False
7504d2,1.5579,103.5876,53.62,229.28,2.93,False
ad2f71,35.6195,-79.262,301.88,37.1,-0.33,False
a992cf,41.7882,-90.5562,180.83,266.9,0.0,False
ab8031,42.2581,-83.6496,144.31,289.15,14.31,False
7504d0,1.4033,104.0165,108.83,22.81,2.93,False
abef79,36.3034,-88.7729,224.67,208.44,-2.28,False
aa737d,32.559,-89.4482,283.35,77.63,0.0,False
85120e,35.4702,138.6039,167.54,266.3,0.0,False
c1e5c8,45.477,-73.7441,6.43,219.38,,True
acad53,37.0103,-98.2457,195.82,286.48,0.0,False
7c19c1,-27.3976,153.0739,94.03,281.68,11.7,False
4ba959,43.676,-79.6244,4.37,135.0,,True
4ba955,40.4562,-81.9206,297.14,101.99,0.0,False
ad976e,40.4406,-85.7375,231.4,39.32,-4.23,False
ac4a44,30.7345,-86.7655,197.95,281.54,0.0,False
c1e5c1,45.4773,-73.7438,6.43,222.19,,True
c1e5c4,45.4747,-73.7477,5.92,219.38,,True
ab4489,43.9951,-58.5092,285.65,73.36,0.0,False
c00e6c,39.5945,-111.3125,189.17,356.41,0.33,False
c05bd2,43.68,-79.6177,1.54,135.0,,True
a023a5,40.5483,-103.743,192.12,226.3,0.33,False
a92abb,36.1232,-80.1818,174.78,213.6,0.0,False
a441ef,35.7933,-105.385,176.93,256.21,0.33,False
851230,33.9152,136.2253,164.64,217.77,-4.88,False
c1e5bf,49.1913,-123.209,8.75,182.81,,True
c05bcb,44.1006,-85.3322,198.66,283.17,0.0,False
a49165,39.9277,-84.1847,54.66,234.96,-3.58,False
ab3d9a,42.1998,-83.3135,61.24,268.56,-3.25,False
a3c192,40.943,-94.57,285.04,85.03,0.0,False
4ba95a,41.3105,29.2953,130.16,180.45,0.0,False
840587,33.4999,134.9717,315.66,82.98,-0.33,False
a441f5,38.139,-110.4513,179.42,246.15,0.0,False
a07f1b,32.9165,-117.2917,49.55,167.41,0.33,False
7cf491,-33.9319,151.176,7.72,168.75,,True
c0025a,38.34,-113.8342,204.75,326.79,0.33,True
7816b3,41.6718,29.2213,239.23,269.51,-6.5,False
c1e5a0,45.4632,-73.7475,7.72,267.19,,True
7816b5,56.659,20.1218,252.71,214.47,0.0,False
a22927,38.4782,-121.8751,46.83,1.26,-0.98,False
a2b47f,28.6783,-81.2065,244.85,350.2,0.65,False
8835a9,14.1609,100.6185,12.35,180.0,0.98,False
adba0a,47.4683,-112.6491,206.32,270.86,0.0,False
8a0a00,-6.8931,109.8469,146.83,100.09,-5.53,False
4a0012,44.5781,26.1273,4.12,81.56,,True
a9a7d0,33.7702,-115.0154,269.86,82.44,5.85,False
c1e5ab,49.1976,-123.1777,0.51,160.31,,True
a8d751,25.9165,-80.2094,70.09,266.63,-3.9,False
51408c,41.8028,40.693,204.64,263.21,0.0,False
c1e5b1,45.4601,-73.7497,3.09,191.25,,True
ad21bc,34.7227,-119.4229,244.82,135.43,-13.98,False
a7b782,33.5414,-114.163,183.62,95.95,-10.08,False
503ede,40.0486,24.6514,211.9,333.93,0.0,False
acb46d,42.9209,-122.0126,231.02,1.02,0.0,False
780fe0,24.5341,118.1156,0.0,284.06,,True
8990e8,23.3447,119.2061,205.09,237.71,0.0,False
adcd6d,38.8304,-75.0253,276.96,33.1,-7.48,False
a1e302,38.9988,-75.7669,189.27,16.91,-5.2,False
aa7df3,33.887,-98.0041,215.01,134.13,-9.43,False
a837cf,33.146,-80.301,290.12,26.2,-13.66,False
88105a,14.7291,101.8264,228.23,248.58,-0.33,False
76bcc4,21.2058,115.1883,230.03,212.77,-0.33,False
76bcc3,0.4928,104.6333,219.25,158.67,6.5,False
7816d5,34.6065,135.2275,114.22,90.77,-4.55,False
4d23b7,44.848,20.3981,226.29,288.15,0.0,False
a4a4e8,33.5924,-120.5085,263.38,66.64,-9.1,False
ad7d9f,47.4437,-122.3084,6.94,126.56,,True
c05ba9,39.8048,-100.3593,191.47,332.13,0.0,False
a5012d,37.795,-83.6906,196.17,249.43,0.0,False
acad84,33.8194,-117.1613,57.63,178.98,0.0,False
8990f5,23.0028,120.0006,114.37,317.92,0.33,False
acb470,33.2968,-84.3158,235.34,343.23,0.33,False
a88737,41.2342,-99.8665,179.05,262.41,0.0,False
a4da2b,40.9382,-85.1391,234.28,126.52,-3.25,False
a143c6,34.8754,-102.0422,283.5,101.51,0.0,False
868094,36.0427,134.7259,182.79,230.71,0.0,False
86808a,36.5732,140.0464,236.68,7.62,10.4,False
76bccb,13.9037,100.8169,91.96,194.58,-0.33,False
c05bc6,39.9442,-72.9692,206.26,318.44,-0.33,False
8990c7,22.3778,114.5614,179.49,265.89,-5.2,False
8990c9,34.4744,135.2743,63.63,230.91,-3.25,False
76bcce,39.4215,32.4593,234.4,249.58,0.0,False
8990c6,23.064,119.7321,79.33,133.42,0.33,False
c088fb,38.8612,-118.5889,237.1,13.04,0.0,False
ac0f03,26.2367,-79.8516,142.53,171.49,-6.83,False
c0153b,34.5677,-99.1547,195.72,321.08,0.0,False
8990bf,25.0679,121.5493,0.0,357.19,,True
8990bc,15.4958,121.0205,239.46,354.08,4.23,False
8990bb,24.9517,120.9413,93.96,121.34,-2.28,False
8990bd,21.9162,114.601,230.27,126.46,9.75,False
a32f1b,32.19,-97.288,213.2,182.63,6.83,False
424b58,28.021,49.4492,207.61,321.54,3.9,False
aacf19,30.9976,-81.5464,256.84,1.84,2.93,False
7c06a1,-34.5609,148.386,38.18,194.04,-6.18,False
84b5ac,35.7671,140.3983,9.77,222.19,,True
c00e55,31.6014,-91.9261,199.47,333.83,0.0,False
a1930e,37.2798,-101.2688,280.37,143.13,0.0,False
ac291f,43.6003,-64.0341,307.29,67.04,0.33,False
a143a3,37.3471,-92.0733,185.99,223.09,2.6,False
a4e146,28.9032,-81.2936,192.9,355.87,14.31,False
7c19ce,-27.3411,153.1308,57.53,207.71,-2.6,False
4d23a0,31.6581,-114.6282,254.93,108.84,6.18,False
8990cf,16.0053,120.3795,238.25,189.32,0.0,False
4d23a3,28.993,-111.0818,139.7,134.1,19.18,False
a5c4de,40.2877,-85.1097,265.8,74.97,0.0,False
aa97d1,34.7244,-90.1967,202.0,217.86,-0.33,False
a86d36,35.7507,-102.7465,289.4,74.85,0.0,False
4d23ed,27.2191,-78.9236,260.28,31.59,6.5,False
4a0088,44.5798,26.1241,5.4,81.56,,True
781783,34.5308,134.8142,160.06,261.87,12.03,False
c05095,51.2766,-114.1262,134.44,357.15,10.4,False
ac27a6,37.4534,-88.3288,229.64,43.28,0.0,False
a19362,40.3672,-111.9553,177.39,306.27,-9.43,False
a526e6,35.8384,-91.3552,181.62,305.9,0.0,False
407ed8,26.8519,50.7249,307.25,106.04,0.33,False
4a0079,44.5782,26.1271,2.31,264.38,,True
